,wheel_l,wheel_r,beta_l,beta_r,alpha,i,j
72,5.617875382547827,5.231162679459413,-0.027754024615745665,-0.02360415707093505,-0.018038867696886115,0,1
73,4.606972399075646,5.777880603946402,0.027156859420310875,0.022365668782245773,0.0,0,1
74,3.255847584031678,6.599569259919249,-0.00498162190691781,0.03813216490204152,-0.020189915923772162,0,1
75,2.096465111980612,8.002505233173407,-0.016959630842190404,0.061710886597912684,-0.07043608102012297,0,1
76,3.417670535363741,8.049750991640058,0.020917192128728,0.05387545451939224,-0.18782434300069487,0,1
77,4.852962691013998,6.785243088780681,-0.0382794893016698,-0.023671706926996716,-0.02417722103512121,0,1
78,5.837774546072123,5.9863110470755245,-0.014447252192527738,-0.02554258144726873,0.0,0,1
79,6.503171593447475,5.0417645935019095,0.033879624221240245,0.027648728858431226,0.003792618004506147,0,1
80,7.072755684466158,3.7262780308807955,0.012000150746297233,-0.02792551309021163,-0.0025749451380345776,0,1
81,7.917669047506387,2.595298379702306,0.05155677518331481,-0.011617658582201817,0.057633294977363934,0,1
82,8.057860372059142,4.007040025783686,0.04792589534370384,0.012813923176495656,0.08349388158067549,0,1
83,7.660272843204422,5.84441716821745,0.006678773346088018,-0.017284921667622022,0.050989555422167175,0,1
84,7.096347302141228,6.875323074953903,0.0022316696828921234,0.0012800711005738208,-0.015592610984256704,0,2
85,5.985548779356879,7.427906107123968,-0.01023677565481751,0.006279877718347704,0.005829551602402742,0,2
86,3.9989612702788815,8.024327799982801,-0.0455703813295405,0.011263916596710666,-0.005121414098025624,0,2
87,1.67051056528683,9.77626851711463,-0.045639596304151736,0.07349941054630216,-0.08745278924234066,0,2
88,3.587758651984399,9.93400181406182,-0.013973661458277276,0.03097778594509193,-0.14002001469829592,0,2
89,5.617916359620589,9.126254049538153,-0.03186165625778914,-0.006260892260586126,-0.06218812831056024,0,2
90,7.06689930191841,8.990119743747988,-0.00017898665260496216,0.008444124253208285,-0.00455313958039766,0,2
91,7.968736363946453,8.915947452132206,-0.007957586538424932,-5.5595357786319965e-06,0.00856165699793609,0,2
92,8.354920815401092,8.577365776063452,-0.010542260266070858,-0.00873162157084173,-0.03522147331292331,0,2
93,8.268102642814931,7.7789420721986415,0.00016616826693260922,-0.005689628595072493,0.05124758379805764,0,2
94,7.508721531426832,7.239480540770729,-0.005423932642375173,-0.004062829247466371,0.02309859057110939,0,2
95,6.631928177564645,7.030447584904507,-0.03512182485402582,-0.014873569698901301,0.004631814412554914,0,2
96,5.732300889500596,6.988785958783889,-0.005073740812152339,0.021065734334650088,0.01072287907180519,0,2
97,4.835858156509692,7.166921970936603,-0.006212027833611522,0.013060603178309593,0.0,0,2
98,4.2071481699743885,7.633067856400791,-0.0385611362840797,0.011529671036977218,-0.06378514511346169,1,2
99,4.3057889967944805,8.286945472704971,-0.034386690421297494,0.00840474498512922,-0.06540529087970122,1,2
100,5.463706203413766,7.7163217854335375,-0.024105029641827536,-0.005002007357563065,-0.018966432000652088,1,2
101,6.254287872524082,7.14316411326018,-0.03150127964385352,-0.025617022326434147,0.0,1,2
102,6.755581346665198,6.501249797052336,-0.02787242780295862,-0.02258602866346704,-0.04950045883748577,1,2
103,7.039515382977497,5.577189329373318,-0.024106071849912092,-0.025171274803386712,0.04188230000438801,1,2
104,7.29790850467871,4.282503617226579,0.004418883364969539,-0.025728061552973025,0.0022564960227169193,1,2
105,7.794036311653502,3.1335681459063554,-0.006476006269094059,-0.05956020018510727,0.03471337853183256,1,2
106,7.423575746766164,4.3498921514744575,0.01307609738425386,-0.010274156686055858,0.11565771782360894,1,2
107,7.049806227449314,5.452998785093261,0.011457259913091655,0.004232410740221293,-0.03531239745843656,1,2
108,6.6522234912642855,6.301389510142562,-0.027887649498972156,-0.040290140337846614,-0.017335310811980132,1,2
109,6.125575516512991,6.954567880069104,-0.003201074345376753,0.013351299174518494,0.04545876504110162,2,2
110,5.402058011381992,7.541610801363205,0.020780039115922078,0.03992159599536438,-0.029024432811643866,2,2
111,4.8466635746382485,8.125968457427918,0.019381852490999107,0.05039997557334386,-0.05021701735926491,2,2
112,5.11628099539126,8.050096517154406,-0.0007294461765900984,0.026309452692558244,-0.03487846231532633,2,2
113,5.394601956467026,7.9944351302626675,0.02260771747228807,0.05104998089254542,-0.06297751197916752,2,2
114,5.607839734360985,7.955323246233719,-0.0034684451081056777,0.014776953194539755,-0.0285846600400376,2,2
115,5.71708417172131,7.9149377588918375,-0.002962708352918675,0.028749643513988565,-0.030894550702163247,2,2
116,5.706601847637302,7.864890865048672,-0.034833532381381926,-0.000568632546879777,-0.0050693248391916815,2,2
117,5.550168424750027,7.8360049086469425,-0.02433244008812857,0.007929013349804115,-0.03897867703387771,2,2
118,5.34025532461116,7.946484533506548,-0.01499470212023235,0.00428633633577713,-0.045860305560843986,2,2
119,5.226962006122382,8.149777971062504,-0.00028338088018520224,0.026838885187640327,-0.0042064352268417,2,2
120,5.302154745183333,8.454524799997715,-0.0017295585431110205,0.021428438028760266,-0.05886062809531351,2,2
121,5.648246853555711,8.861692279867297,-0.01737886859719423,0.022925620398704938,0.026548397238127904,2,2
122,6.291553418593599,9.374835977385644,0.006904708562762041,0.031234401851158222,-0.11670162660514027,2,2
123,7.310018534015424,9.78339997577829,-0.047139438234893416,-0.01998847706383633,-0.06284249038732528,2,2
124,8.252753601677782,9.852835782248949,-0.009507567790325355,-0.0004920521982610948,-0.004730415184795954,2,1
125,8.90163779717447,9.884478959738058,0.04449493382855185,0.06245076189796883,0.0,2,1
126,9.244030542427991,9.757564878677243,0.011808053826994014,0.013900120546622707,-0.01540920355085035,2,1
127,9.266210846576165,9.382495252898961,-0.0023964026933626092,0.003601787802249179,0.025809470371170505,2,1
128,8.970571112141991,8.681152773614283,-0.0019773529913454935,0.006173944873080983,0.009124334861938792,2,1
129,8.38759925098189,7.733933436560852,-0.0012996016165820468,-0.015283321664606886,-0.01299700145827456,2,1
130,7.752269061528865,6.762140695280816,0.016867457402633734,0.007809289561894417,0.006070237238277572,2,1
131,7.17710429185509,5.721366663055351,0.03066268367675129,0.013983803309319531,-0.024168056365522148,2,1
132,6.724390668808669,4.612963018187167,-0.023385583837685298,-0.03668923861306794,-0.05124583040878663,2,1
133,6.474668890122624,3.500187886651874,0.0005603722845787251,-0.021852230261948935,-0.008912205916674578,2,1
134,6.486961101395051,2.583324275592181,0.034411546766678014,-0.0020632762255670123,0.06177608978421127,2,1
135,6.17856254609691,2.7933112875960426,-0.025231855170301576,-0.04859449521884182,0.02965379083782844,2,0
136,5.590030169274729,3.565955947894729,-0.03959775017394612,-0.053696524394467204,-0.03250475402650312,2,0
137,4.9668760593090235,4.222228124111188,0.024023996873308917,0.012548275319746782,-0.013700736826095367,2,0
138,4.232377087621152,4.762074400150386,-0.005950833803561484,-0.0030351878858789205,0.09750317465644384,2,0
139,3.225555716039097,5.320416002510448,-0.030014702611834088,0.004388738665814185,0.009412182514409692,2,0
140,2.0533646507737755,6.14144864288546,-0.04287717513330658,0.006751905945340031,-0.054637724525416105,2,0
141,2.0601488599636886,6.3822505960921525,0.012620836415345504,0.04933810016003648,-0.19581448651085315,2,0
142,2.5805647671630814,6.342918964373806,0.006394297018552791,0.04701469371510342,-0.15412099911549576,2,0
143,3.1981483539446733,6.393567956198078,-0.038785300340587414,0.004585724154067661,0.0,2,0
144,3.840515577467044,6.545828991931102,-0.0016861682999104732,0.034823104242993064,-0.03308036146884992,2,0
145,4.469141810230469,6.787796209020301,-0.006304661027608682,0.019180700411672413,-0.026825896797159746,2,0
146,5.068272533328984,7.100625022509364,0.0033500376495597672,0.026907952491458276,-0.020424581534114375,2,0
147,5.582722945174991,7.369734932685064,0.036087180529075225,0.055586174354491646,-0.03196829174043345,2,0
148,5.864072301712444,7.570663474270362,-0.0191714486698753,0.008994408978789337,-0.015452300253793969,2,0
149,5.925329880128478,7.699798773595658,0.0014709920227276019,0.01598596788148543,-0.00845484914871358,2,0
150,5.781744402592701,7.770554346934044,-0.022259263672081087,-0.00846347681906845,-0.07743663937509138,2,0
151,5.457392324573738,7.8288233228071356,0.001093233388299586,0.03161537064577291,-0.060472922457457265,1,0
152,5.016528539379096,7.9535360350617585,-0.00680284933695785,0.025154763392359558,0.009257820822936752,1,0
153,5.362366804808,7.5014008112191,0.030753363498017383,0.05926736843042324,-0.04327894350147129,1,0
154,6.006751418462111,7.123344962851071,-0.02338290562588774,-0.0025181915382390674,-0.005678870605064421,1,0
155,6.7967460968528135,6.960832852434276,-0.013223060986607194,-0.02428962471320062,0.005419505324769271,1,0
156,7.701908925105544,7.0914632127814246,0.024285350611158663,0.01607846434043192,-0.05195146377392982,1,0
157,8.744245127417516,7.562609375789041,0.03381026429089462,0.020354970757702984,0.06808453668702744,1,0
158,9.887840726109774,8.495525363750367,0.02064253200674737,0.009949895495382277,0.03665311924659163,1,0
159,10.348922571155825,9.768613053425039,-0.0004238104231840678,-0.0003300569821895749,0.06875187255376425,1,0
160,10.337892408472714,10.399256738895712,-0.0194692913398129,-0.003846806686294002,-0.0071949158979481825,0,0
161,9.720943883441777,10.464093614872686,0.006547236923516442,0.005123463761990132,-0.002759748992584227,0,0
162,8.402207784644611,10.12046025666215,-0.005699146425550916,0.008834239025590107,-0.005530744126066895,0,0
163,6.28414633151896,9.782915754833649,0.006032598620608343,0.059718931548347176,-0.01974955585131123,0,0
164,4.082507007393898,10.057396042434068,-0.0043246456779360565,0.05491237945905625,-0.15417528704291927,0,0
165,4.507801566623476,9.512230705169854,-0.03462896175935748,0.007731774675817427,-0.07421236370175344,0,0
166,5.433051348987507,8.548707429004175,-0.0194868464604257,0.007196796959432206,-0.05554915786881859,0,0
167,6.210968468366605,7.604540125682338,0.010613627551393945,0.024029845095287272,-0.026957095235020857,0,0
168,6.718900180642472,6.592024727505101,0.028191779300848485,0.01949940599127875,-0.06426220794615962,0,0
169,7.040031842550993,5.250215766393561,0.03127373089902652,0.007231329220627636,0.053723280508662354,0,0
170,7.00749801978581,4.183059493151053,0.02254478297088114,-0.010392205257608866,0.043243173118184965,0,1
171,6.378889179967783,4.697160260171396,-0.021512711321674094,-0.04104161776601223,0.027387916257287055,0,1
172,5.6162724633044965,5.22913836448976,-0.0036762750625102814,-0.005428222015891326,0.0638487346409161,0,1
173,4.609317899436047,5.77973254349039,-0.026652577555081824,-0.016514152664577175,0.03680998796808301,0,1
174,3.263331013765412,6.606344951493102,-0.018447297073896807,0.026392186254462713,-0.037980531943729835,0,1
175,2.1093807706298655,8.01477105959722,-0.047118499976779776,0.02569658924508189,-0.060159053670779304,0,1
176,3.4309679360558603,8.063510505649093,-0.038596705539303555,-0.010870985426313373,-0.10332012683060246,0,1
177,4.858112386627345,6.790887918374629,-0.01486323160190417,0.007020091429547626,-0.07931280742652314,0,1
178,5.838851924366222,5.987515615464246,-0.009297047873486342,-0.0164541925816154,-0.03879727662079549,0,1
179,6.500709093052442,5.0393118088610676,0.02428107129154289,0.00803001088219002,0.06982225719517735,0,1
180,7.0667812433129935,3.719935041290729,0.03198627988329683,-0.012554898157514982,0.042182401618046414,0,1
181,7.908089159980519,2.585259366790779,0.041067886809463494,-0.021134080603783828,0.09288207527132825,0,1
182,8.049301211022426,3.9986605679500826,0.03547859553209176,-0.005812292502162919,0.003744474227846621,0,1
183,7.656295250220794,5.840645958852271,0.02046732492155623,0.004097428032682426,0.009319367098367845,0,1
184,7.095467889871857,6.874380001474838,0.024727761322472674,0.025640672987846225,0.031731822226261565,0,2
185,5.987394795491227,7.429503142571909,-0.01957817796868888,0.00497042071794529,-0.021947092684448995,0,2
186,4.004497480641156,8.029189926138125,-0.02435699573612493,0.02685634036856588,-0.02211404205001551,0,2
187,1.6810231506766757,9.785757641958837,-0.07684864521181109,0.051206004162877905,-0.14645068219871846,0,2
188,3.5980345059689163,9.944622876582788,-0.00017325338838630744,0.04545135608826345,-0.15941483520455896,0,2
189,5.62305130706049,9.131751538017538,-0.016687202008956237,0.028459656479990048,-0.06711531747400447,0,2
190,7.069583403547675,8.993056276139509,0.005874063964903087,0.02269017649691396,0.00809814351062082,0,2
191,7.970037868865857,8.917306772591905,-0.002293520897812651,0.007106185686652777,0.011956066594916739,0,2
192,8.355345214187988,8.577644300254063,-0.004852340018301482,0.0007830315539746335,-0.022205601446772753,0,2
193,8.267875084576511,7.778401023865555,-0.004044538933145825,0.007365095864527604,-0.007981399154013675,0,2
194,7.508539187424954,7.23894539506109,0.01621750805429001,0.02414172014117366,-0.026202215058406926,0,2
195,6.63222842292736,7.030429708749957,0.007891940737452474,0.016193605288927104,-0.006320895532487764,0,2
196,5.7332690785849865,6.989487797871015,-0.024043674269081106,-0.012791689954596897,0.01727571611488462,0,2
197,4.837571969193251,7.16840097786999,-0.032714075520112296,-0.009884763573208444,0.041072996141342404,0,2
198,4.209604188639921,7.6353557276635495,-0.027850545325159515,0.00824324171648072,-0.034300704337748546,1,2
199,4.308568127903308,8.289685828980302,0.003757979059353711,0.051538578172837024,-0.09691765014668223,1,2
200,5.465397275736932,7.718052159178612,-0.016508334678788816,-0.0027828925361971235,0.028407365964007645,1,2
201,6.255009169277933,7.1438990941251355,0.0013804465393392196,0.011745224810290167,0.03393931579962582,1,2
202,6.755574998167906,6.501197736878456,-0.0014584259459774485,-0.000941238942261502,-0.008891995631669949,1,2
203,7.038832184401519,5.57640490221759,0.007828694025437843,-0.010591441143749991,0.0329981362809356,1,2
204,7.296468685432285,4.280881490784004,-0.006600359749580176,-0.049218643464438605,-0.008891549484785106,1,2
205,7.791706443167986,3.1310354282365798,0.011758948632767607,-0.035521730293302856,0.048988884570969206,1,2
206,7.421924728992528,4.348212066488065,0.03951271643269705,0.011591761942422507,0.0950214635329858,1,2
207,7.048923422071267,5.452120090185997,0.011912541753221317,0.00035632169351246246,0.06685179977799222,1,2
208,6.651958870074993,6.30110862821101,-0.0023088734764967755,-0.00737292065080386,-0.004031361136916946,1,2
209,6.125853287901017,6.954806566673001,-0.026877509711349834,-0.018608408336760363,0.0,2,2
210,5.4028658609484745,7.542354789279944,-0.026699472249211653,0.0021228833771334,-0.04914699479876696,2,2
211,4.84796165098448,8.127202771861917,-0.020435499032903814,0.01786177554249946,-0.023144459834808617,2,2
212,5.117389383724914,8.051164546726524,-0.03805658930909367,-0.014026615850778246,-0.020419256871657306,2,2
213,5.395532794410709,7.995337606143447,0.02385042427844286,0.04110835504333965,-0.029193098314410443,2,2
214,5.6086344973688,7.956090290771208,-0.011658172349514273,0.005402581873219181,-0.025372994485857482,2,2
215,5.71778439570038,7.915606001840001,-0.028252682363582526,-0.0018463043164796966,-0.02248897270880699,2,2
216,5.707250795484905,7.865501666027832,0.0018765757356655755,0.01972502264167919,-0.012967253181575636,2,2
217,5.550806336501811,7.8365993072502915,-0.005534731170431628,0.010143701739896982,0.015016865982902614,2,2
218,5.340941425548613,7.947128116487323,-0.05356244144851541,-0.026873470335055605,-0.06133054152064267,2,2
219,5.22769033764668,8.150471363021179,0.00048389029179291,0.035253752514167846,-0.0348266323268955,2,2
220,5.302900496330335,8.455247838416081,-0.022413048133151092,0.020135260154280687,-0.05218610235487034,2,2
221,5.648970332247352,8.862406117876608,-0.0007267197155721994,0.026774780479417615,-0.09529151569466457,2,2
222,6.29221126350719,9.37549490838562,-0.026435949500334455,-0.0025353945109128917,-0.05480558818158065,2,2
223,7.310541364627658,9.783931237256013,-0.0317900658084318,-0.0035685873371713583,-0.036542861007542775,2,2
224,8.253069875829711,9.853150034811058,-0.054311281117232935,-0.03989662923873549,0.0,2,1
225,8.90182076970508,9.884643498120315,-0.02149776851346863,-0.018564808114388986,0.018539974578743155,2,1
226,9.244126664149581,9.757625147134558,-0.012346254952622537,-0.02100894691805022,-0.025680476537452597,2,1
227,9.266679697134547,9.382458917854988,-0.007804083894666469,0.006119186981397906,-0.01539041466259609,2,1
228,8.970500866449143,8.681195114019076,-0.005717121385239166,0.0015388306359420678,0.057197707291576395,2,1
229,8.387533443920347,7.733858768874836,0.008638297463644307,0.007885615118534361,0.07075112879363421,2,1
230,7.752184752097685,6.7620194627721,-0.010037922666266574,-0.020575242666455273,-0.021787997954752353,2,1
231,7.1769865064413585,5.721209198937484,-0.0022824884626728714,-0.011188859424956454,-0.029414499581590862,2,1
232,6.724224464891436,4.612760093927697,0.003990913649817185,-0.01161701937589038,0.017637419067684196,2,1
233,6.474438943567729,3.499925623580685,-0.021462953702894638,-0.04693048071926925,0.10105071343801965,2,1
234,6.4866626002312,2.5829989940787206,0.019574088129581613,-0.023657845767014768,0.048796426681498015,2,1
235,6.178273781042236,2.7930129868302305,0.014024483607978255,-0.019236499631538784,0.08155502630853072,2,0
236,5.589853379990119,3.5657785190514426,0.030771355612200568,0.009515055729024613,-0.020588691061715982,2,0
237,4.966800630563959,4.222151777302588,0.028046578092501995,0.018848372675722702,0.04809429867152119,2,0
238,4.232399111253504,4.76209278043965,0.015445683609793537,0.00513999458468678,-0.0030122104520172413,2,0
239,3.2256935421739095,5.320542621160875,-0.008142258647376,0.017855561843095946,-0.005523268226680289,2,0
240,2.053633347550244,6.1416996486355115,-0.04049825243157232,0.017442643628048593,-0.03102168633465806,2,0
241,2.060461094729658,6.382558038499785,0.0028143263650181605,0.040212508282971515,-0.09995175744255579,2,0
242,2.5808308116256966,6.343187546586877,-0.024154899229540033,0.011993326209779442,-0.16459372365455274,2,0
243,3.1983679741032063,6.393792903178546,-0.07991122046685467,-0.04764554365818008,-0.008398405785162415,2,0
244,3.8406961663393813,6.546016067853644,0.0033899985675368005,0.03117828449248239,0.030787952993221786,2,0
245,4.469291658939992,6.787952475625671,-0.015968692292163633,0.013996134097971402,-0.03946687909541547,2,0
246,5.068398928628936,7.10075705034407,-0.015398412540681139,0.00014030777961260288,0.0044254285965316395,2,0
247,5.582829988966645,7.369845235236857,-0.03433477236116078,-0.021183223783207916,0.011736223648033412,2,0
248,5.864169444578178,7.570760205557616,-0.01974736853155823,0.005042541868942263,-0.0022774069811367084,2,0
249,5.925425481743464,7.699890471869213,0.0007741426574982002,0.014029256457974482,0.02930361059191368,2,0
250,5.781845509596037,7.770648632204977,0.0119679032428619,0.03219451953185848,-0.04477759618249539,2,0
251,5.457505753970069,7.828927927951154,-0.03800623315076329,-0.012720206479922114,-0.0607333399302264,1,0
252,5.016661167056463,7.953658811635599,-0.055725700520005916,-0.023034714187900263,-0.03437949041514434,1,0
253,5.362467678214565,7.50149678970738,-0.006154303456226473,0.011476129566617033,-0.0956113451277686,1,0
254,6.006805607077853,7.123398071348866,-0.027640478638477517,-0.01764752454196894,-0.016713557050612064,1,0
255,6.796758981708369,6.960846523578302,-0.003306486600594405,-0.0018872234721180048,0.07114681280715959,1,0
256,7.701889737026507,7.09144604547898,0.006737983844784634,-0.008192249806987073,-0.018412981171742487,1,0
257,8.744205536680413,7.562572607740088,0.030896777583544033,0.025056080109737477,0.0399633018600301,1,0
258,9.887792770499239,8.4954801392341,0.020688520001603483,0.002531321628858163,0.035716868128838675,1,0
259,10.348901835615314,9.768590003846407,0.01611690581131975,0.005729359076368512,0.017387876980785404,1,0
260,10.337893280174145,10.399249876466596,-0.007238632203122819,0.005571701205683621,-0.01016323841091732,0,0
261,9.720961248871092,10.464099687057342,-0.020514134660372996,-0.025690112331879122,-0.016885190320365083,0,0
262,8.402241837049777,10.120480934080836,-0.010688774164901882,0.0015912807452633793,-0.0019315994554162219,0,0
263,6.284204483108656,9.782959313275072,0.009559630740686442,0.05167297485705247,-0.02425733424749952,0,0
264,4.082603994549953,10.057477446041728,-0.03193393278091733,0.032993371284504636,-0.1155953835811782,0,0
265,4.507877976944761,9.512300559941817,-0.06425896820232857,-0.013014779998585135,-0.08890553766303576,0,0
266,5.433097474199759,8.548751740368997,-0.01753233094021428,0.008723907978626988,-0.013011297592700664,0,0
267,6.210989921592978,7.604561013132835,-0.021860182294834107,-0.011993789273022193,0.0030441426632441073,0,0
268,6.718902688481844,6.592025911034888,-0.002579897547297927,-0.01970945815079883,0.09563434116955909,0,0
269,7.040016024189393,5.250197544124612,-0.014735711024431053,-0.030396030741232927,-0.03484981459120774,0,0
270,7.007467186122178,4.183025478615141,0.014982196997107122,-0.013407869113247928,0.03877828844707445,0,1
271,6.378870321586015,4.69713963695333,0.013040159587818012,-0.012230060605132598,0.032816701973298536,0,1
272,5.616266526354769,5.229130868485077,0.021844725879954452,0.013714033129833547,-0.024676361313273415,0,1
