-0.63636,-7,0.032648,-0.036861,3.2557
-0.63636,-5.7273,0.027129,-0.028714,3.2188
-0.63636,-4.4545,0.020659,-0.021148,3.1912
-0.63636,-3.1818,0.013753,-0.013863,3.1723
-0.63636,-1.9091,0.0066458,-0.006685,3.1636
-0.63636,-0.63636,2.0094e-06,-7.6334e-05,3.1417
-0.63636,0.63636,-0.0066259,0.0066154,1.5673
-0.63636,1.9091,-0.013785,0.01378,0.014451
-0.63636,3.1818,-0.020812,0.020974,-0.02566
-0.63636,4.4545,-0.027668,0.028421,-0.059838
-0.63636,5.7273,-0.033825,0.036321,-0.10074
-0.63636,7,-0.038592,0.045049,-0.14822
-1.9091,-7,0.026672,-0.02878,3.2173
-1.9091,-5.7273,0.020469,-0.021156,3.1883
-1.9091,-4.4545,0.013697,-0.013852,3.168
-1.9091,-3.1818,0.006651,-0.0066832,3.1557
-1.9091,-1.9091,-5.1082e-05,2.7957e-05,3.1415
-1.9091,-0.63636,-0.006685,0.0066458,3.1196
-1.9091,0.63636,-0.013861,0.013791,3.0879
-1.9091,1.9091,-0.020991,0.020903,1.5461
-1.9091,3.1818,-0.028023,0.028147,-0.043171
-1.9091,4.4545,-0.034573,0.035812,-0.094751
-1.9091,5.7273,-0.040371,0.044193,-0.14281
-1.9091,7,-0.044705,0.053865,-0.19924
-3.1818,-7,0.020244,-0.021127,3.1869
-3.1818,-5.7273,0.013682,-0.01387,3.1659
-3.1818,-4.4545,0.0066251,-0.0066528,3.1531
-3.1818,-3.1818,-4.5908e-05,3.302e-05,3.1416
-3.1818,-1.9091,-0.0066832,0.006651,3.1275
-3.1818,-0.63636,-0.013863,0.013753,3.1109
-3.1818,0.63636,-0.021104,0.02081,3.0834
-3.1818,1.9091,-0.028394,0.027967,3.0379
-3.1818,3.1818,-0.035454,0.035235,1.5087
-3.1818,4.4545,-0.041906,0.042988,-0.12717
-3.1818,5.7273,-0.047215,0.051871,-0.1938
-3.1818,7,-0.050837,0.06242,-0.25437
-4.4545,-7,0.013605,-0.013833,3.1647
-4.4545,-5.7273,0.0066424,-0.0066723,3.1513
-4.4545,-4.4545,3.4773e-05,-4.3258e-05,3.1416
-4.4545,-3.1818,-0.0066528,0.0066251,3.1301
-4.4545,-1.9091,-0.013852,0.013697,3.1152
-4.4545,-0.63636,-0.021148,0.020659,3.092
-4.4545,0.63636,-0.028589,0.027552,3.0594
-4.4545,1.9091,-0.036093,0.034529,3.0174
-4.4545,3.1818,-0.043369,0.041686,2.9559
-4.4545,4.4545,-0.049931,0.049551,1.4593
-4.4545,5.7273,-0.055014,0.05871,-0.23812
-4.4545,7,-0.057851,0.070029,-0.31811
-5.7273,-7,0.0066454,-0.0066789,3.1507
-5.7273,-5.7273,3.6337e-05,-4.2364e-05,3.1416
-5.7273,-4.4545,-0.0066723,0.0066424,3.1318
-5.7273,-3.1818,-0.01387,0.013682,3.1172
-5.7273,-1.9091,-0.021156,0.020469,3.0948
-5.7273,-0.63636,-0.028714,0.027129,3.0644
-5.7273,0.63636,-0.036529,0.03356,3.0255
-5.7273,1.9091,-0.044524,0.04012,2.9769
-5.7273,3.1818,-0.052284,0.046799,2.9203
-5.7273,4.4545,-0.059219,0.054494,2.8458
-5.7273,5.7273,-0.064454,0.063821,1.3919
-5.7273,7,-0.066845,0.075685,-0.36672
-7,-7,-4.836e-05,1.2211e-05,3.1416
-7,-5.7273,-0.0066789,0.0066454,3.1325
-7,-4.4545,-0.013833,0.013605,3.1185
-7,-3.1818,-0.021127,0.020244,3.0962
-7,-1.9091,-0.028779,0.026669,3.0658
-7,-0.63636,-0.03685,0.032632,3.0269
-7,0.63636,-0.04542,0.038428,2.9808
-7,1.9091,-0.054265,0.044219,2.9283
-7,3.1818,-0.063028,0.050351,2.8661
-7,4.4545,-0.070799,0.0575,2.7967
-7,5.7273,-0.076482,0.06625,2.7146
-7,7,-0.079102,0.077974,1.2808
0.63636,7,-0.032776,0.036583,-0.10365
0.63636,5.7273,-0.029271,0.02931,-0.080883
0.63636,4.4545,-0.022975,0.021925,-0.045983
0.63636,3.1818,-0.016038,0.014835,-0.018598
0.63636,1.9091,-0.0088989,0.0078617,0.0027539
0.63636,0.63636,-0.0020389,0.0011349,0.00531
0.63636,-0.63636,0.0044784,-0.0058446,-0.060317
0.63636,-1.9091,0.011305,-0.013627,3.2071
0.63636,-3.1818,0.018216,-0.021346,3.1979
0.63636,-4.4545,0.024917,-0.029246,3.2161
0.63636,-5.7273,0.031073,-0.037544,3.2459
0.63636,-7,0.036289,-0.046623,3.2853
