-0.63636,-7,0.035212,-0.035491,3.1724
-0.63636,-5.7273,0.028119,-0.028249,3.1657
-0.63636,-4.4545,0.022982,-0.023044,3.1608
-0.63636,-3.1818,0.022663,-0.022682,3.1545
-0.63636,-1.9091,0.019996,-0.015759,3.1473
-0.63636,-0.63636,0.00032138,-0.00029873,3.1418
-0.63636,0.63636,-0.015733,0.020025,2.943
-0.63636,1.9091,-0.022239,0.022228,0.016933
-0.63636,3.1818,-0.022846,0.022836,0.0059445
-0.63636,4.4545,-0.028148,0.028177,-0.0069439
-0.63636,5.7273,-0.035258,0.035365,-0.017895
-0.63636,7,-0.042352,0.042627,-0.028374
-1.9091,-7,0.028087,-0.028253,3.1639
-1.9091,-5.7273,0.022979,-0.023052,3.158
-1.9091,-4.4545,0.022565,-0.022622,3.1514
-1.9091,-3.1818,0.016221,-0.019795,3.1463
-1.9091,-1.9091,0.00033346,-0.00029556,3.1417
-1.9091,-0.63636,-0.015759,0.019996,3.1359
-1.9091,0.63636,-0.022234,0.02222,3.1138
-1.9091,1.9091,-0.022873,0.022844,1.5624
-1.9091,3.1818,-0.028174,0.028126,0.014365
-1.9091,4.4545,-0.035353,0.035375,-0.0097304
-1.9091,5.7273,-0.042398,0.042563,-0.02559
-1.9091,7,-0.049378,0.049829,-0.039153
-3.1818,-7,0.022893,-0.02298,3.1566
-3.1818,-5.7273,0.022587,-0.022628,3.1501
-3.1818,-4.4545,0.016277,-0.019685,3.1454
-3.1818,-3.1818,0.00033651,-0.00029176,3.1416
-3.1818,-1.9091,-0.015798,0.019921,3.1378
-3.1818,-0.63636,-0.022229,0.022209,3.1287
-3.1818,0.63636,-0.022877,0.022828,3.114
-3.1818,1.9091,-0.028157,0.028111,3.092
-3.1818,3.1818,-0.035375,0.035314,1.5534
-3.1818,4.4545,-0.042528,0.042526,-0.006911
-3.1818,5.7273,-0.049633,0.0497,-0.033779
-3.1818,7,-0.056626,0.057094,-0.048189
-4.4545,-7,0.02236,-0.0224,3.1494
